Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,NIFTY,80189,OPTIDX,PE,15000,NIFTY,NIFTY 30th MAR27 15000 PE,NIFTY30MAR27P15000,2027-03-30,65,0.05
NFO,nse_fo,NIFTY,80190,OPTIDX,CE,16500,NIFTY,NIFTY 30th MAR27 16500 CE,NIFTY30MAR27C16500,2027-03-30,65,0.05
NFO,nse_fo,NIFTY,80191,OPTIDX,PE,16500,NIFTY,NIFTY 30th MAR27 16500 PE,NIFTY30MAR27P16500,2027-03-30,65,0.05
NFO,nse_fo,NIFTY,80192,OPTIDX,CE,18000,NIFTY,NIFTY 30th MAR27 18000 CE,NIFTY30MAR27C18000,2027-03-30,65,0.05
NFO,nse_fo,BRITANNIA,80210,OPTSTK,PE,4800,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 4800 PE,BRITANNIA28JUL26P4800,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80211,OPTSTK,CE,4900,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 4900 CE,BRITANNIA28JUL26C4900,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80212,OPTSTK,PE,4900,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 4900 PE,BRITANNIA28JUL26P4900,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80213,OPTSTK,CE,5000,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 5000 CE,BRITANNIA28JUL26C5000,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80214,OPTSTK,PE,5000,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 5000 PE,BRITANNIA28JUL26P5000,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80215,OPTSTK,CE,5100,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 5100 CE,BRITANNIA28JUL26C5100,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80216,OPTSTK,PE,5100,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 5100 PE,BRITANNIA28JUL26P5100,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80217,OPTSTK,CE,5200,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 5200 CE,BRITANNIA28JUL26C5200,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80228,OPTSTK,PE,5200,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 5200 PE,BRITANNIA28JUL26P5200,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80229,OPTSTK,CE,5300,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 5300 CE,BRITANNIA28JUL26C5300,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80230,OPTSTK,PE,5300,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 5300 PE,BRITANNIA28JUL26P5300,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80231,OPTSTK,CE,5400,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 5400 CE,BRITANNIA28JUL26C5400,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80232,OPTSTK,PE,5400,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 5400 PE,BRITANNIA28JUL26P5400,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80233,OPTSTK,CE,5500,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 5500 CE,BRITANNIA28JUL26C5500,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80234,OPTSTK,PE,5500,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 5500 PE,BRITANNIA28JUL26P5500,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80235,OPTSTK,CE,5600,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 5600 CE,BRITANNIA28JUL26C5600,2026-07-28,125,0.05
NFO,nse_fo,NIFTY,80248,OPTIDX,PE,18000,NIFTY,NIFTY 30th MAR27 18000 PE,NIFTY30MAR27P18000,2027-03-30,65,0.05
NFO,nse_fo,NIFTY,80249,OPTIDX,CE,19500,NIFTY,NIFTY 30th MAR27 19500 CE,NIFTY30MAR27C19500,2027-03-30,65,0.05
NFO,nse_fo,CAMS,80265,OPTSTK,CE,670,COMPUTER AGE MNGT SER LTD,CAMS JUL 670 CE,CAMS28JUL26C670,2026-07-28,825,0.05
NFO,nse_fo,CAMS,80266,OPTSTK,PE,670,COMPUTER AGE MNGT SER LTD,CAMS JUL 670 PE,CAMS28JUL26P670,2026-07-28,825,0.05
NFO,nse_fo,NIFTY,80267,OPTIDX,PE,19500,NIFTY,NIFTY 30th MAR27 19500 PE,NIFTY30MAR27P19500,2027-03-30,65,0.05
NFO,nse_fo,NIFTY,80268,OPTIDX,CE,21000,NIFTY,NIFTY 30th MAR27 21000 CE,NIFTY30MAR27C21000,2027-03-30,65,0.05
NFO,nse_fo,NIFTY,80269,OPTIDX,PE,21000,NIFTY,NIFTY 30th MAR27 21000 PE,NIFTY30MAR27P21000,2027-03-30,65,0.05
NFO,nse_fo,NIFTY,80270,OPTIDX,CE,22500,NIFTY,NIFTY 30th MAR27 22500 CE,NIFTY30MAR27C22500,2027-03-30,65,0.05
NFO,nse_fo,NIFTY,80271,OPTIDX,PE,22500,NIFTY,NIFTY 30th MAR27 22500 PE,NIFTY30MAR27P22500,2027-03-30,65,0.05
NFO,nse_fo,NIFTY,80272,OPTIDX,CE,24000,NIFTY,NIFTY 30th MAR27 24000 CE,NIFTY30MAR27C24000,2027-03-30,65,0.05
NFO,nse_fo,NIFTY,80273,OPTIDX,PE,24000,NIFTY,NIFTY 30th MAR27 24000 PE,NIFTY30MAR27P24000,2027-03-30,65,0.05
NFO,nse_fo,NIFTY,80274,OPTIDX,CE,25500,NIFTY,NIFTY 30th MAR27 25500 CE,NIFTY30MAR27C25500,2027-03-30,65,0.05
NFO,nse_fo,NIFTY,80275,OPTIDX,PE,25500,NIFTY,NIFTY 30th MAR27 25500 PE,NIFTY30MAR27P25500,2027-03-30,65,0.05
NFO,nse_fo,NIFTY,80276,OPTIDX,CE,27000,NIFTY,NIFTY 30th MAR27 27000 CE,NIFTY30MAR27C27000,2027-03-30,65,0.05
NFO,nse_fo,NIFTY,80277,OPTIDX,PE,27000,NIFTY,NIFTY 30th MAR27 27000 PE,NIFTY30MAR27P27000,2027-03-30,65,0.05
NFO,nse_fo,NIFTY,80278,OPTIDX,CE,28500,NIFTY,NIFTY 30th MAR27 28500 CE,NIFTY30MAR27C28500,2027-03-30,65,0.05
NFO,nse_fo,ADANIENT,80283,OPTSTK,CE,2700,ADANI ENTERPRISES LIMITED,ADANIENT AUG 2700 CE,ADANIENT25AUG26C2700,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80284,OPTSTK,PE,2700,ADANI ENTERPRISES LIMITED,ADANIENT AUG 2700 PE,ADANIENT25AUG26P2700,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80285,OPTSTK,CE,2750,ADANI ENTERPRISES LIMITED,ADANIENT AUG 2750 CE,ADANIENT25AUG26C2750,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80286,OPTSTK,PE,2750,ADANI ENTERPRISES LIMITED,ADANIENT AUG 2750 PE,ADANIENT25AUG26P2750,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80287,OPTSTK,CE,2850,ADANI ENTERPRISES LIMITED,ADANIENT AUG 2850 CE,ADANIENT25AUG26C2850,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80288,OPTSTK,PE,2850,ADANI ENTERPRISES LIMITED,ADANIENT AUG 2850 PE,ADANIENT25AUG26P2850,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80289,OPTSTK,CE,2900,ADANI ENTERPRISES LIMITED,ADANIENT AUG 2900 CE,ADANIENT25AUG26C2900,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80290,OPTSTK,PE,2900,ADANI ENTERPRISES LIMITED,ADANIENT AUG 2900 PE,ADANIENT25AUG26P2900,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80291,OPTSTK,CE,2950,ADANI ENTERPRISES LIMITED,ADANIENT AUG 2950 CE,ADANIENT25AUG26C2950,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80292,OPTSTK,PE,2950,ADANI ENTERPRISES LIMITED,ADANIENT AUG 2950 PE,ADANIENT25AUG26P2950,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80293,OPTSTK,CE,3050,ADANI ENTERPRISES LIMITED,ADANIENT AUG 3050 CE,ADANIENT25AUG26C3050,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80294,OPTSTK,PE,3050,ADANI ENTERPRISES LIMITED,ADANIENT AUG 3050 PE,ADANIENT25AUG26P3050,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80295,OPTSTK,CE,3100,ADANI ENTERPRISES LIMITED,ADANIENT AUG 3100 CE,ADANIENT25AUG26C3100,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80296,OPTSTK,PE,3100,ADANI ENTERPRISES LIMITED,ADANIENT AUG 3100 PE,ADANIENT25AUG26P3100,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80297,OPTSTK,CE,3150,ADANI ENTERPRISES LIMITED,ADANIENT AUG 3150 CE,ADANIENT25AUG26C3150,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80298,OPTSTK,PE,3150,ADANI ENTERPRISES LIMITED,ADANIENT AUG 3150 PE,ADANIENT25AUG26P3150,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80299,OPTSTK,CE,3250,ADANI ENTERPRISES LIMITED,ADANIENT AUG 3250 CE,ADANIENT25AUG26C3250,2026-08-25,309,0.05
NFO,nse_fo,CAMS,80300,OPTSTK,CE,690,COMPUTER AGE MNGT SER LTD,CAMS JUL 690 CE,CAMS28JUL26C690,2026-07-28,825,0.05
NFO,nse_fo,CAMS,80301,OPTSTK,PE,690,COMPUTER AGE MNGT SER LTD,CAMS JUL 690 PE,CAMS28JUL26P690,2026-07-28,825,0.05
NFO,nse_fo,CAMS,80302,OPTSTK,CE,710,COMPUTER AGE MNGT SER LTD,CAMS JUL 710 CE,CAMS28JUL26C710,2026-07-28,825,0.05
NFO,nse_fo,CAMS,80303,OPTSTK,PE,710,COMPUTER AGE MNGT SER LTD,CAMS JUL 710 PE,CAMS28JUL26P710,2026-07-28,825,0.05
NFO,nse_fo,CAMS,80304,OPTSTK,CE,730,COMPUTER AGE MNGT SER LTD,CAMS JUL 730 CE,CAMS28JUL26C730,2026-07-28,825,0.05
NFO,nse_fo,CAMS,80305,OPTSTK,PE,730,COMPUTER AGE MNGT SER LTD,CAMS JUL 730 PE,CAMS28JUL26P730,2026-07-28,825,0.05
NFO,nse_fo,NIFTY,80306,OPTIDX,PE,28500,NIFTY,NIFTY 30th MAR27 28500 PE,NIFTY30MAR27P28500,2027-03-30,65,0.05
NFO,nse_fo,NIFTY,80307,OPTIDX,CE,30000,NIFTY,NIFTY 30th MAR27 30000 CE,NIFTY30MAR27C30000,2027-03-30,65,0.05
NFO,nse_fo,CAMS,80308,OPTSTK,CE,750,COMPUTER AGE MNGT SER LTD,CAMS JUL 750 CE,CAMS28JUL26C750,2026-07-28,825,0.05
NFO,nse_fo,CAMS,80309,OPTSTK,PE,750,COMPUTER AGE MNGT SER LTD,CAMS JUL 750 PE,CAMS28JUL26P750,2026-07-28,825,0.05
NFO,nse_fo,NIFTY,80310,OPTIDX,PE,30000,NIFTY,NIFTY 30th MAR27 30000 PE,NIFTY30MAR27P30000,2027-03-30,65,0.05
NFO,nse_fo,NIFTY,80311,OPTIDX,CE,31500,NIFTY,NIFTY 30th MAR27 31500 CE,NIFTY30MAR27C31500,2027-03-30,65,0.05
NFO,nse_fo,NIFTY,80312,OPTIDX,PE,31500,NIFTY,NIFTY 30th MAR27 31500 PE,NIFTY30MAR27P31500,2027-03-30,65,0.05
NFO,nse_fo,CAMS,80320,OPTSTK,CE,770,COMPUTER AGE MNGT SER LTD,CAMS JUL 770 CE,CAMS28JUL26C770,2026-07-28,825,0.05
NFO,nse_fo,CAMS,80321,OPTSTK,PE,770,COMPUTER AGE MNGT SER LTD,CAMS JUL 770 PE,CAMS28JUL26P770,2026-07-28,825,0.05
NFO,nse_fo,CAMS,80333,OPTSTK,CE,790,COMPUTER AGE MNGT SER LTD,CAMS JUL 790 CE,CAMS28JUL26C790,2026-07-28,825,0.05
NFO,nse_fo,CAMS,80334,OPTSTK,PE,790,COMPUTER AGE MNGT SER LTD,CAMS JUL 790 PE,CAMS28JUL26P790,2026-07-28,825,0.05
NFO,nse_fo,CAMS,80335,OPTSTK,CE,810,COMPUTER AGE MNGT SER LTD,CAMS JUL 810 CE,CAMS28JUL26C810,2026-07-28,825,0.05
NFO,nse_fo,CAMS,80336,OPTSTK,PE,810,COMPUTER AGE MNGT SER LTD,CAMS JUL 810 PE,CAMS28JUL26P810,2026-07-28,825,0.05
NFO,nse_fo,CAMS,80337,OPTSTK,CE,830,COMPUTER AGE MNGT SER LTD,CAMS JUL 830 CE,CAMS28JUL26C830,2026-07-28,825,0.05
NFO,nse_fo,CAMS,80338,OPTSTK,PE,830,COMPUTER AGE MNGT SER LTD,CAMS JUL 830 PE,CAMS28JUL26P830,2026-07-28,825,0.05
NFO,nse_fo,CAMS,80339,OPTSTK,CE,850,COMPUTER AGE MNGT SER LTD,CAMS JUL 850 CE,CAMS28JUL26C850,2026-07-28,825,0.05
NFO,nse_fo,ADANIENT,80340,OPTSTK,PE,3250,ADANI ENTERPRISES LIMITED,ADANIENT AUG 3250 PE,ADANIENT25AUG26P3250,2026-08-25,309,0.05
NFO,nse_fo,CAMS,80341,OPTSTK,PE,850,COMPUTER AGE MNGT SER LTD,CAMS JUL 850 PE,CAMS28JUL26P850,2026-07-28,825,0.05
NFO,nse_fo,ADANIENT,80342,OPTSTK,CE,3300,ADANI ENTERPRISES LIMITED,ADANIENT AUG 3300 CE,ADANIENT25AUG26C3300,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80343,OPTSTK,PE,3300,ADANI ENTERPRISES LIMITED,ADANIENT AUG 3300 PE,ADANIENT25AUG26P3300,2026-08-25,309,0.05
NFO,nse_fo,CAMS,80344,OPTSTK,CE,870,COMPUTER AGE MNGT SER LTD,CAMS JUL 870 CE,CAMS28JUL26C870,2026-07-28,825,0.05
NFO,nse_fo,CAMS,80345,OPTSTK,PE,870,COMPUTER AGE MNGT SER LTD,CAMS JUL 870 PE,CAMS28JUL26P870,2026-07-28,825,0.05
NFO,nse_fo,CAMS,80346,OPTSTK,CE,890,COMPUTER AGE MNGT SER LTD,CAMS JUL 890 CE,CAMS28JUL26C890,2026-07-28,825,0.05
NFO,nse_fo,ADANIENT,80347,OPTSTK,CE,3350,ADANI ENTERPRISES LIMITED,ADANIENT AUG 3350 CE,ADANIENT25AUG26C3350,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80348,OPTSTK,PE,3350,ADANI ENTERPRISES LIMITED,ADANIENT AUG 3350 PE,ADANIENT25AUG26P3350,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80358,OPTSTK,CE,3450,ADANI ENTERPRISES LIMITED,ADANIENT AUG 3450 CE,ADANIENT25AUG26C3450,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80359,OPTSTK,PE,3450,ADANI ENTERPRISES LIMITED,ADANIENT AUG 3450 PE,ADANIENT25AUG26P3450,2026-08-25,309,0.05
NFO,nse_fo,CAMS,80364,OPTSTK,CE,620,COMPUTER AGE MNGT SER LTD,CAMS AUG 620 CE,CAMS25AUG26C620,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80365,OPTSTK,PE,620,COMPUTER AGE MNGT SER LTD,CAMS AUG 620 PE,CAMS25AUG26P620,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80366,OPTSTK,CE,640,COMPUTER AGE MNGT SER LTD,CAMS AUG 640 CE,CAMS25AUG26C640,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80367,OPTSTK,PE,640,COMPUTER AGE MNGT SER LTD,CAMS AUG 640 PE,CAMS25AUG26P640,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80368,OPTSTK,CE,660,COMPUTER AGE MNGT SER LTD,CAMS AUG 660 CE,CAMS25AUG26C660,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80369,OPTSTK,PE,660,COMPUTER AGE MNGT SER LTD,CAMS AUG 660 PE,CAMS25AUG26P660,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80370,OPTSTK,CE,680,COMPUTER AGE MNGT SER LTD,CAMS AUG 680 CE,CAMS25AUG26C680,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80371,OPTSTK,PE,680,COMPUTER AGE MNGT SER LTD,CAMS AUG 680 PE,CAMS25AUG26P680,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80372,OPTSTK,CE,700,COMPUTER AGE MNGT SER LTD,CAMS AUG 700 CE,CAMS25AUG26C700,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80373,OPTSTK,PE,700,COMPUTER AGE MNGT SER LTD,CAMS AUG 700 PE,CAMS25AUG26P700,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80374,OPTSTK,CE,720,COMPUTER AGE MNGT SER LTD,CAMS AUG 720 CE,CAMS25AUG26C720,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80375,OPTSTK,PE,720,COMPUTER AGE MNGT SER LTD,CAMS AUG 720 PE,CAMS25AUG26P720,2026-08-25,825,0.05
NFO,nse_fo,ADANIENT,80376,OPTSTK,CE,3500,ADANI ENTERPRISES LIMITED,ADANIENT AUG 3500 CE,ADANIENT25AUG26C3500,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80377,OPTSTK,PE,3500,ADANI ENTERPRISES LIMITED,ADANIENT AUG 3500 PE,ADANIENT25AUG26P3500,2026-08-25,309,0.05
NFO,nse_fo,ADANIENT,80412,OPTSTK,CE,2600,ADANI ENTERPRISES LIMITED,ADANIENT SEP 2600 CE,ADANIENT29SEP26C2600,2026-09-29,309,0.05
NFO,nse_fo,CAMS,80413,OPTSTK,CE,740,COMPUTER AGE MNGT SER LTD,CAMS AUG 740 CE,CAMS25AUG26C740,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80414,OPTSTK,PE,740,COMPUTER AGE MNGT SER LTD,CAMS AUG 740 PE,CAMS25AUG26P740,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80415,OPTSTK,CE,760,COMPUTER AGE MNGT SER LTD,CAMS AUG 760 CE,CAMS25AUG26C760,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80416,OPTSTK,PE,760,COMPUTER AGE MNGT SER LTD,CAMS AUG 760 PE,CAMS25AUG26P760,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80417,OPTSTK,CE,780,COMPUTER AGE MNGT SER LTD,CAMS AUG 780 CE,CAMS25AUG26C780,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80418,OPTSTK,PE,780,COMPUTER AGE MNGT SER LTD,CAMS AUG 780 PE,CAMS25AUG26P780,2026-08-25,825,0.05
NFO,nse_fo,ADANIENT,80419,OPTSTK,PE,2600,ADANI ENTERPRISES LIMITED,ADANIENT SEP 2600 PE,ADANIENT29SEP26P2600,2026-09-29,309,0.05
NFO,nse_fo,ADANIENT,80420,OPTSTK,CE,2700,ADANI ENTERPRISES LIMITED,ADANIENT SEP 2700 CE,ADANIENT29SEP26C2700,2026-09-29,309,0.05
NFO,nse_fo,ADANIENT,80421,OPTSTK,PE,2700,ADANI ENTERPRISES LIMITED,ADANIENT SEP 2700 PE,ADANIENT29SEP26P2700,2026-09-29,309,0.05
NFO,nse_fo,ADANIENT,80422,OPTSTK,CE,2800,ADANI ENTERPRISES LIMITED,ADANIENT SEP 2800 CE,ADANIENT29SEP26C2800,2026-09-29,309,0.05
NFO,nse_fo,ADANIENT,80423,OPTSTK,PE,2800,ADANI ENTERPRISES LIMITED,ADANIENT SEP 2800 PE,ADANIENT29SEP26P2800,2026-09-29,309,0.05
NFO,nse_fo,ADANIENT,80424,OPTSTK,CE,2900,ADANI ENTERPRISES LIMITED,ADANIENT SEP 2900 CE,ADANIENT29SEP26C2900,2026-09-29,309,0.05
NFO,nse_fo,ADANIENT,80425,OPTSTK,PE,2900,ADANI ENTERPRISES LIMITED,ADANIENT SEP 2900 PE,ADANIENT29SEP26P2900,2026-09-29,309,0.05
NFO,nse_fo,ADANIENT,80426,OPTSTK,CE,3000,ADANI ENTERPRISES LIMITED,ADANIENT SEP 3000 CE,ADANIENT29SEP26C3000,2026-09-29,309,0.05
NFO,nse_fo,ADANIENT,80427,OPTSTK,PE,3000,ADANI ENTERPRISES LIMITED,ADANIENT SEP 3000 PE,ADANIENT29SEP26P3000,2026-09-29,309,0.05
NFO,nse_fo,ADANIENT,80428,OPTSTK,CE,3100,ADANI ENTERPRISES LIMITED,ADANIENT SEP 3100 CE,ADANIENT29SEP26C3100,2026-09-29,309,0.05
NFO,nse_fo,ADANIENT,80429,OPTSTK,PE,3100,ADANI ENTERPRISES LIMITED,ADANIENT SEP 3100 PE,ADANIENT29SEP26P3100,2026-09-29,309,0.05
NFO,nse_fo,ADANIENT,80430,OPTSTK,CE,3200,ADANI ENTERPRISES LIMITED,ADANIENT SEP 3200 CE,ADANIENT29SEP26C3200,2026-09-29,309,0.05
NFO,nse_fo,ADANIENT,80431,OPTSTK,PE,3200,ADANI ENTERPRISES LIMITED,ADANIENT SEP 3200 PE,ADANIENT29SEP26P3200,2026-09-29,309,0.05
NFO,nse_fo,ADANIENT,80432,OPTSTK,CE,3300,ADANI ENTERPRISES LIMITED,ADANIENT SEP 3300 CE,ADANIENT29SEP26C3300,2026-09-29,309,0.05
NFO,nse_fo,ADANIENT,80433,OPTSTK,PE,3300,ADANI ENTERPRISES LIMITED,ADANIENT SEP 3300 PE,ADANIENT29SEP26P3300,2026-09-29,309,0.05
NFO,nse_fo,ADANIENT,80434,OPTSTK,CE,3400,ADANI ENTERPRISES LIMITED,ADANIENT SEP 3400 CE,ADANIENT29SEP26C3400,2026-09-29,309,0.05
NFO,nse_fo,ADANIENT,80435,OPTSTK,PE,3400,ADANI ENTERPRISES LIMITED,ADANIENT SEP 3400 PE,ADANIENT29SEP26P3400,2026-09-29,309,0.05
NFO,nse_fo,ADANIENT,80436,OPTSTK,CE,3500,ADANI ENTERPRISES LIMITED,ADANIENT SEP 3500 CE,ADANIENT29SEP26C3500,2026-09-29,309,0.05
NFO,nse_fo,CAMS,80437,OPTSTK,CE,800,COMPUTER AGE MNGT SER LTD,CAMS AUG 800 CE,CAMS25AUG26C800,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80438,OPTSTK,PE,800,COMPUTER AGE MNGT SER LTD,CAMS AUG 800 PE,CAMS25AUG26P800,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80439,OPTSTK,CE,820,COMPUTER AGE MNGT SER LTD,CAMS AUG 820 CE,CAMS25AUG26C820,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80440,OPTSTK,PE,820,COMPUTER AGE MNGT SER LTD,CAMS AUG 820 PE,CAMS25AUG26P820,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80441,OPTSTK,CE,840,COMPUTER AGE MNGT SER LTD,CAMS AUG 840 CE,CAMS25AUG26C840,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80442,OPTSTK,PE,840,COMPUTER AGE MNGT SER LTD,CAMS AUG 840 PE,CAMS25AUG26P840,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80443,OPTSTK,CE,860,COMPUTER AGE MNGT SER LTD,CAMS AUG 860 CE,CAMS25AUG26C860,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80444,OPTSTK,PE,860,COMPUTER AGE MNGT SER LTD,CAMS AUG 860 PE,CAMS25AUG26P860,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80445,OPTSTK,CE,880,COMPUTER AGE MNGT SER LTD,CAMS AUG 880 CE,CAMS25AUG26C880,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80446,OPTSTK,PE,880,COMPUTER AGE MNGT SER LTD,CAMS AUG 880 PE,CAMS25AUG26P880,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80447,OPTSTK,CE,900,COMPUTER AGE MNGT SER LTD,CAMS AUG 900 CE,CAMS25AUG26C900,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80448,OPTSTK,PE,900,COMPUTER AGE MNGT SER LTD,CAMS AUG 900 PE,CAMS25AUG26P900,2026-08-25,825,0.05
NFO,nse_fo,ADANIENT,80449,OPTSTK,PE,3500,ADANI ENTERPRISES LIMITED,ADANIENT SEP 3500 PE,ADANIENT29SEP26P3500,2026-09-29,309,0.05
NFO,nse_fo,ADANIENT,80450,OPTSTK,CE,3600,ADANI ENTERPRISES LIMITED,ADANIENT SEP 3600 CE,ADANIENT29SEP26C3600,2026-09-29,309,0.05
NFO,nse_fo,ADANIENT,80451,OPTSTK,PE,3600,ADANI ENTERPRISES LIMITED,ADANIENT SEP 3600 PE,ADANIENT29SEP26P3600,2026-09-29,309,0.05
NFO,nse_fo,CAMS,80453,OPTSTK,CE,920,COMPUTER AGE MNGT SER LTD,CAMS AUG 920 CE,CAMS25AUG26C920,2026-08-25,825,0.05
NFO,nse_fo,CAMS,80454,OPTSTK,PE,920,COMPUTER AGE MNGT SER LTD,CAMS AUG 920 PE,CAMS25AUG26P920,2026-08-25,825,0.05
NFO,nse_fo,BRITANNIA,80459,OPTSTK,PE,5600,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 5600 PE,BRITANNIA28JUL26P5600,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80465,OPTSTK,CE,5700,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 5700 CE,BRITANNIA28JUL26C5700,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80466,OPTSTK,PE,5700,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 5700 PE,BRITANNIA28JUL26P5700,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80491,OPTSTK,CE,5800,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 5800 CE,BRITANNIA28JUL26C5800,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80492,OPTSTK,PE,5800,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 5800 PE,BRITANNIA28JUL26P5800,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80493,OPTSTK,CE,5900,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 5900 CE,BRITANNIA28JUL26C5900,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80494,OPTSTK,PE,5900,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 5900 PE,BRITANNIA28JUL26P5900,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80495,OPTSTK,CE,6000,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 6000 CE,BRITANNIA28JUL26C6000,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80496,OPTSTK,PE,6000,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 6000 PE,BRITANNIA28JUL26P6000,2026-07-28,125,0.05
NFO,nse_fo,BRITANNIA,80497,OPTSTK,CE,6100,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL 6100 CE,BRITANNIA28JUL26C6100,2026-07-28,125,0.05
